#RA DEC r-mag spread_model spread_model_err
76.77107239 -55.9008522 21.991 0.0567118 0.015105
76.66454315 -55.90043259 21.036 0.0261648 0.0196952
77.35979462 -55.89987946 21.3147 0.0332823 0.0111326
77.33312225 -55.89989471 22.8186 1.25718 0.00788179
77.26781464 -55.89971542 23.1954 0.0947357 0.00310466
76.91999817 -55.90004349 21.2825 0.028732 0.0186607
77.12055206 -55.89530945 22.8484 0.830108 -0.000282293
77.1227417 -55.89530563 22.3508 0.836805 -0.000345487
76.48439026 -55.89446259 23.5078 0.107363 0.00564741
76.7166214 -55.89505386 23.6581 0.80526 0.0137405
76.88339233 -55.90999222 13.9705 0.0018674 0.00535444
76.94099426 -55.89520645 19.9723 0.00494396 0.000124547
76.68286896 -55.89491272 23.8812 0.478337 0.0128478
77.11038208 -55.89683914 22.019 0.0418627 0.0130457
76.66009521 -55.9261322 23.5984 0.09389 -0.000978319
77.40452576 -55.92522049 22.9715 0.0537934 0.000572229
77.32447815 -55.92498016 24.1147 0.173588 -0.00315105
77.1223526 -55.92520905 23.1427 0.0645656 0.0117666
76.59127808 -55.9242897 24.8104 0.718299 -0.00144134
76.77496338 -55.92411423 23.2411 0.262492 -0.0429434
76.80937958 -55.92372513 22.6609 0.217455 0.019209
76.70948792 -55.92277527 24.1107 0.203934 0.00241474
76.92668152 -55.9225769 21.4218 3.36997 -0.0209048
76.75769806 -55.92192078 22.493 0.123298 0.00574532
77.33500671 -55.92097855 22.903 0.117071 0.000793752
77.06459808 -55.92108536 23.4752 0.375732 0.00306145
77.07928467 -55.92049408 20.0476 0.200201 0.0137818
76.938797 -55.92026901 21.1155 0.0425613 0.00900478
77.29348755 -55.91921997 23.4467 0.332194 0.00328266
77.03056335 -55.91937637 20.5832 0.0143901 0.000163993
76.59635925 -55.91816711 20.7815 0.0185163 0.000496298
77.08340454 -55.91817856 21.8955 0.178593 0.00785978
77.30146027 -55.91703033 22.7927 0.712295 0.00997547
76.80966187 -55.91700745 22.7644 0.0654841 0.0153422
77.20466614 -55.91611099 23.6397 0.218342 0.0123742
76.72654724 -55.91565704 22.2407 0.169274 0.0123808
76.93815613 -55.91557312 26.7555 21.5103 -0.0214517
76.96818542 -55.9152832 19.0172 0.016449 1
76.90374756 -55.9148407 19.0329 0.0658016 0.01044
77.3180542 -55.91409302 22.554 0.184748 0.00936384
76.96534729 -55.91434479 34.4343 126122 1
76.48545837 -55.91295624 21.755 1.21086 0.0224443
77.08441925 -55.91319275 21.8024 0.0601789 0.00914145
76.57205963 -55.91224289 21.3649 0.0134864 -0.000362987
76.51433563 -55.91147232 21.5643 0.0175997 0.000377827
77.29805756 -55.91133499 22.2381 0.0620701 0.0203466
76.49617767 -55.91054153 20.1776 0.0117717 0.00699629
76.71536255 -55.91057968 20.6581 0.0271554 0.0117781
76.92939758 -55.91065979 19.7069 2.09956 0.0168232
76.97475433 -55.90979385 20.9076 1.96886 -0.00976589
77.36348724 -55.90867996 23.3769 0.388292 0.00503979
76.99021149 -55.90914154 22.8742 0.0748034 0.0128166
77.17214966 -55.90844727 20.9801 0.422688 0.0056768
77.30833435 -55.90769577 22.7492 0.453118 0.0120225
76.43450928 -55.90653992 23.226 0.374336 -0.00369339
76.48655701 -55.90725327 16.6226 0.00196868 -0.00142921
76.73329926 -55.90649414 23.2706 19.9869 0.00521819
76.7714386 -55.90619659 25.7937 0.697857 -0.0335484
76.78097534 -55.90584946 24.5259 3.18461 1
76.77736664 -55.90555573 24.5369 3.50743 -0.0084257
77.13915253 -55.90683746 18.4176 0.00138898 0.000364882
76.47577667 -55.90382004 21.9263 0.461863 0.00891515
77.20600891 -55.90390396 21.8118 0.0321858 0.0109322
77.2759552 -55.90280151 20.5161 0.00961141 -4.62011e-06
76.73603058 -55.90195084 22.4476 0.715603 0.00830422
76.84334564 -55.90172958 18.9896 0.00382014 5.79747e-05
77.40115356 -55.90060425 23.8694 0.611259 0.00890394
76.47363281 -55.90005493 19.4852 0.014877 -0.0113034
77.01545715 -55.90097046 21.3436 0.226791 0.0199338
77.11838531 -55.90058517 21.9956 0.0858385 0.0216077
77.4226532 -55.89958572 21.3341 0.0206722 0.00974944
77.28056335 -55.89953995 23.8216 0.176157 0.0113433
76.47097778 -55.89599991 20.8166 1.21977 0.00366842
76.80754852 -55.89692688 21.2649 0.139723 0.00308545
76.85520935 -55.89683151 31.9906 115.367 1
76.4807663 -55.89596558 23.1327 0.0669389 0.0096264
76.7118454 -55.89663315 22.4078 0.111916 0.0113869
77.00166321 -55.89722061 17.6974 0.000406003 0.00012915
76.4839859 -55.8960495 20.8832 0.00967536 0.000173732
77.09067535 -55.89816284 18.7806 0.00459768 0.0247449
77.37147522 -55.89601517 23.5893 2.28735 -0.00812737
76.60556793 -55.92599106 23.6004 0.342358 0.0100076
77.33182526 -55.92539215 22.566 0.125221 0.00229498
76.7612915 -55.92546463 22.612 0.169475 0.00256577
77.26698303 -55.9247818 22.3849 0.389992 0.00848964
76.58457184 -55.92477417 20.6694 0.0200803 0.0248988
77.31789398 -55.92370224 24.349 0.255807 0.0101964
77.0802002 -55.92366791 21.1729 0.054874 0.00912026
77.08857727 -55.92308426 23.3516 0.0695686 0.00188763
77.37458801 -55.92185974 21.7855 0.0342693 0.0171908
76.91843414 -55.92279053 20.6628 0.0136853 0.00963428
77.40808868 -55.92073059 22.156 0.0562409 0.00761135
76.9765625 -55.92106247 21.3567 3.64946 0.0133379
77.14488983 -55.92040634 22.1112 0.0601559 0.0154718
76.91546631 -55.9201889 21.216 5.15086 -0.00861767
77.41927338 -55.91888046 23.2385 0.109722 0.00931872
77.00955963 -55.92054367 16.5145 0.00129654 -0.00080365
76.6467514 -55.91822815 23.5673 0.468179 0.0110884
76.58824158 -55.91770935 22.8412 0.0796044 0.0122324
76.76996613 -55.91738892 24.0116 0.145375 0.00525939
76.90093231 -55.90126419 23.9186 0.317071 0.00169542
77.32619476 -55.91630936 22.001 0.271831 0.0177261
77.25106049 -55.916008 23.0903 0.135262 0.00837233
77.18636322 -55.91556931 22.681 0.087295 0.0118848
76.8466568 -55.91516876 22.1104 0.0360316 0.00134082
77.19473267 -55.91461563 22.3921 0.224557 0.0171107
76.4460144 -55.91359329 22.594 0.11189 0.00287715
76.53905487 -55.91365433 21.4452 0.139713 0.00436694
77.2841568 -55.91346741 24.4027 0.171993 -0.00962691
76.73094177 -55.91291809 22.0988 0.196338 0.0181934
76.47219849 -55.91182327 22.6689 0.0478364 -0.0012186
76.48225403 -55.91128159 22.6509 0.0950429 0.0138535
77.09536743 -55.91166306 21.6222 0.0694289 0.0100851
76.49385834 -55.91053391 21.6553 0.319437 0.016777
76.73469543 -55.91061401 24.7984 0.248199 -0.02387
76.78185272 -55.91018295 23.4242 0.799202 -0.00952316
77.15050507 -55.90978241 22.5965 0.14416 0.00693778
77.19238281 -55.90963745 23.0934 0.149423 0.00618783
77.39557648 -55.90885925 21.1444 0.0199612 0.0152346
77.31568909 -55.90875626 20.045 0.00355868 0.000595415
76.64875793 -55.90862656 24.5812 0.278872 0.00671259
77.30202484 -55.9085083 25.1756 0.32648 0.000685519
76.93093872 -55.908638 22.5074 0.0901273 0.000998636
76.68715668 -55.90828323 22.8537 0.382367 0.00286905
77.2375946 -55.9078064 23.0199 0.142402 0.0078652
76.85453796 -55.90809631 23.5124 0.250587 0.00114366
77.42312622 -55.90673447 23.9785 0.0778099 -0.00317361
77.32984924 -55.9077034 20.7257 0.0225803 0.0166284
76.5415802 -55.90644073 23.2561 0.23158 0.0115087
77.32791138 -55.90655518 21.3672 0.103161 0.0167862
76.63421631 -55.90628052 24.2617 0.341613 0.00881127
76.72028351 -55.90647125 21.9192 0.0528214 -0.00154629
77.26193237 -55.90586853 22.5763 0.176859 0.00532623
77.00889587 -55.90631866 21.2216 0.0227906 0.0181273
76.8250351 -55.90583038 22.9764 0.137186 0.0168253
77.26580048 -55.9054985 22.2592 0.0510611 0.0199594
76.91355133 -55.90574646 24.099 0.186024 0.000676757
76.57148743 -55.90501785 23.4526 1.54701 0.00187018
76.89396667 -55.90537643 22.0006 0.282856 0.0187555
77.19441986 -55.90493774 19.2839 0.0041353 0.000634265
76.99420166 -55.90466309 23.5934 0.079657 -0.00155308
76.43364716 -55.9035759 22.0639 0.074662 0.0029707
76.66799164 -55.90390778 22.0035 0.101309 0.0088105
77.28820038 -55.9037056 20.7363 0.0259595 0.00781369
76.88739014 -55.90884018 19.1139 0.00647562 0.00235085
76.52216339 -55.90283585 21.4669 0.0256798 0.0176045
77.31407166 -55.90110779 22.5273 0.671036 0.00643718
76.79232788 -55.90153122 24.2401 0.205269 -0.00459934
76.81126404 -55.90111923 23.0593 0.192705 0.00697814
76.52773285 -55.90018082 22.6176 0.147961 0.00709987
77.38079071 -55.90002823 22.9474 0.119302 0.00853941
77.06234741 -55.90043259 23.0586 8.7462 -0.0509582
76.92772675 -55.89997101 23.6376 0.1356 0.00614924
77.05576324 -55.89675522 21.9754 0.0787082 0.0135279
77.26044464 -55.89670181 18.0352 0.000635443 0.000227182
77.40470123 -55.89575195 23.4254 0.13779 0.0129185
76.74803925 -55.89648056 22.126 0.314962 0.00594648
77.1714325 -55.89638519 22.2606 0.02457 0.000268483
76.94872284 -55.89657974 22.6188 0.151471 0.0112263
77.1599884 -55.89929581 22.3102 0.133569 0.0166419
76.54615784 -55.90031433 19.5383 0.0105193 0.0156635
76.8666687 -55.89943695 21.7451 0.792101 -0.0380943
76.9039917 -55.92639923 20.9698 0.0085719 7.51276e-05
76.97386169 -55.92655182 19.1666 0.00266501 0.00054408
77.32912445 -55.92547226 21.8579 0.0256582 0.000694572
77.29521942 -55.92557144 23.2949 0.11573 0.0187034
77.05532837 -55.92549896 23.117 0.320928 0.0125885
76.89883423 -55.925457 23.2011 0.241631 0.0141858
76.64192963 -55.92478943 22.3357 0.45329 0.00510391
76.62182617 -55.92466354 21.8644 0.0272558 -0.000565857
76.69233704 -55.92447281 23.9962 0.272756 0.0142865
76.64077759 -55.92427826 21.6398 0.0511455 0.0164875
77.15006256 -55.92408371 22.1824 0.0565215 0.00294892
77.25794983 -55.92378998 22.0528 0.0508533 0.00925823
77.21966553 -55.92337418 21.0314 2.3683 0.0103311
76.54488373 -55.92291641 22.996 0.150058 0.00104966
77.22094727 -55.92272186 22.5896 2.09096 0.0150596
76.44487762 -55.92196655 20.7789 0.01286 0.00915899
77.35267639 -55.92193222 23.6845 0.0625823 -0.00275637
77.24542999 -55.92165375 23.4845 0.069503 -0.000307943
77.08753967 -55.92192841 22.8048 0.267349 0.0047387
77.36929321 -55.92086792 21.6095 0.041303 0.00377582
76.93608856 -55.92156601 21.8937 0.146889 0.00916361
76.58306122 -55.92058182 22.81 1.75159 -0.00409785
77.08921051 -55.92098618 22.8276 0.216579 0.00612607
76.63037109 -55.92006302 22.2497 0.263514 0.0165045
76.98081207 -55.92055511 23.0282 2.75224 -0.0161723
76.77600861 -55.92007065 21.9754 0.142495 0.0155441
77.43023682 -55.91927338 23.5264 0.100406 -0.000433208
76.6375885 -55.92015457 19.4133 0.015204 0.00889864
76.5256958 -55.92176819 18.2667 0.0022966 0.0119151
76.59815979 -55.91881943 30.5963 52.911 0.0109164
76.93080902 -55.9192543 21.513 6.5534 0.00483626
77.38124847 -55.91786575 23.032 0.12647 0.000631789
76.96985626 -55.9186058 21.1626 0.266101 -0.00111007
77.07953644 -55.91818237 21.0702 0.0743174 0.00955964
77.36525726 -55.9174118 21.2496 0.022051 0.00122302
76.67704773 -55.9170723 23.8489 0.357037 0.00658041
76.5149231 -55.91653061 24.1923 0.426678 -0.00737652
76.60939026 -55.91654205 23.2026 0.895391 0.00841761
76.93492889 -55.91759491 21.0366 0.166502 0.0106834
77.20543671 -55.91603851 22.0583 5.07574 0.00940413
77.39372253 -55.91550827 22.5773 0.173815 0.015036
76.73517609 -55.91653824 19.9753 0.0105861 0.0207703
76.72473907 -55.91558075 22.0376 0.0851676 0.00149528
76.53427887 -55.91471863 22.6268 0.192371 0.00844324
76.69806671 -55.91509628 20.4656 0.010981 0.0204754
76.57835388 -55.91464615 23.5671 0.326574 0.00520812
76.90773773 -55.91484451 20.3318 0.134314 -0.000681798
76.90413666 -55.9148407 19.2 0.132055 -0.0259472
76.96302795 -55.91456223 23.3012 0.0782991 0.0074058
76.96199799 -55.91456223 21.7606 0.616538 -0.105145
77.38106537 -55.91353226 23.5887 0.0661268 -0.00177317
76.82642365 -55.91421127 22.5748 0.34837 0.0155533
77.13287354 -55.91378021 22.9673 0.367214 0.0114729
76.4849472 -55.9123764 23.3387 0.102338 0.0151298
77.41519928 -55.91189194 23.6352 0.468661 -0.00476663
77.04305267 -55.91265106 23.8356 0.524621 0.00343668
77.09279633 -55.91296768 20.3362 0.0115805 0.0150095
77.07462311 -55.91212082 21.7208 0.109375 -0.000330338
76.70826721 -55.91157532 19.443 0.0298779 -0.0127326
76.90465546 -55.91173553 22.0093 0.0282424 -0.000372501
77.35385132 -55.91065979 23.4847 0.105824 0.0151449
76.70389557 -55.91106033 22.0467 0.428647 0.0961085
76.42880249 -55.90969467 23.8154 0.237945 0.00778872
77.05039215 -55.91077042 24.208 0.322715 -0.00157126
76.65480804 -55.90994263 22.753 0.180896 0.00677156
76.93042755 -55.91030121 21.7339 0.858594 0.0087469
76.92681885 -55.90950394 21.2075 0.949826 0.00423886
76.73392487 -55.90909576 23.5345 0.459486 0.000492495
76.76524353 -55.90871429 20.7208 0.0128069 0.000486574
76.91896057 -55.90856552 21.5124 3.28747 -0.00942354
77.38009644 -55.90739441 21.2872 0.021425 5.06361e-05
77.4300766 -55.90620041 22.1788 0.0914707 0.00562174
76.81832886 -55.90820694 16.7583 0.000478269 -6.19328e-05
77.03672028 -55.90615845 21.9996 0.0652002 0.00621017
76.73716736 -55.90570831 18.0459 0.00794126 0.00302174
76.73922729 -55.90542221 36.1266 0 -0.142603
77.00850677 -55.90516281 22.583 0.089238 0.00921139
76.50012207 -55.90369415 24.646 0.185852 -0.00229946
76.43159485 -55.90306091 23.7593 0.203501 0.00370931
77.29527283 -55.90267563 24.7861 0.400837 -0.00189951
76.93287659 -55.9009819 23.5694 0.215692 0.00968831
77.31560516 -55.90023422 22.1315 0.0414495 0.0163349
77.41956329 -55.89981461 23.2992 0.170214 0.00995837
76.93133545 -55.90055084 24.2829 0.629122 0.00147513
77.42857361 -55.89905548 23.6118 0.969586 0.00434723
76.82802582 -55.89651489 22.8 0.305627 0.00729419
77.25618744 -55.89613342 23.8385 0.662386 0.00317525
76.49838257 -55.89863205 23.4764 0.0693459 -0.00387522
76.68876648 -55.89925766 24.5977 0.821724 -0.0034151
77.01055908 -55.89938354 22.2822 0.348222 0.00609207
76.8099823 -55.89931488 22.722 0.065533 0.000373754
77.22415161 -55.90119171 19.8086 0.0131723 0.0271835
77.14955139 -55.89916611 22.2398 0.0596996 0.00876392
76.7579422 -55.89916992 21.9172 2.63058 -0.000430416
77.3927536 -55.89846802 23.6796 0.0875476 0.00294834
77.00878906 -55.92596054 22.9255 0.322392 0.0044153
77.31661224 -55.92493439 23.7247 1.74149 -0.00139084
76.58083344 -55.92461777 20.5297 0.0126285 0.00123845
76.67067719 -55.92427826 22.7938 0.73046 -0.00396329
77.24648285 -55.9238205 23.179 0.185568 0.0186785
77.33554077 -55.92292404 23.7277 0.257726 0.000349916
77.03340912 -55.92298508 23.665 0.285962 -0.0022766
77.12376404 -55.92238998 19.7324 0.0038889 1.62867e-05
76.54283905 -55.92124939 22.3603 0.155255 0.00437981
76.69648743 -55.92072296 23.3925 0.360861 -0.00298843
77.40201569 -55.91966629 23.046 0.0964171 0.00373989
77.10287476 -55.9200325 23.9048 0.618971 0.00423272
76.68824768 -55.91940689 23.1696 0.182072 -0.0842173
76.89717102 -55.91852188 22.9642 0.0576005 -0.00119911
76.47895813 -55.91712189 22.5133 0.479018 0.00868631
76.86714172 -55.91770935 19.1496 0.00448909 0.000874177
77.12702179 -55.90245056 17.3695 0.000637146 0.000512505
76.78847504 -55.8992157 22.5412 0.225822 -0.00026618
76.84786224 -55.89913559 22.1874 0.117706 0.00614534
77.3739624 -55.89997864 23.2407 0.0888495 0.0112768
76.79936218 -55.91526413 23.6004 0.143145 0.0182821
76.66815948 -55.91596985 20.8384 0.0179693 0.0161065
76.64651489 -55.91534042 21.7006 0.0370561 0.0138769
77.06561279 -55.91537857 23.1885 0.180959 0.0046837
76.77449036 -55.91515732 23.0137 0.14834 0.0103071
76.66392517 -55.91444016 23.8001 0.105106 0.000913445
76.96431732 -55.91456223 21.8374 0.305156 0.00743488
77.13815308 -55.9137001 22.3537 0.03815 -0.00144535
77.33776093 -55.91251755 23.0571 0.172921 0.00417706
76.81882477 -55.91268539 23.0155 0.274562 0.0059332
77.24175262 -55.91184235 22.9123 0.29479 0.00716906
76.72231293 -55.91160202 23.9176 0.226362 0.001756
76.6438446 -55.91092682 21.4194 0.0175872 0.000259712
77.02281189 -55.91064453 24.2027 0.1543 -0.0138385
77.23786926 -55.90997314 19.0994 0.00191683 0.000133413
76.55018616 -55.90906906 23.8241 0.325391 0.00403997
76.81587982 -55.90921402 19.0695 0.00301802 0.000306627
76.94576263 -55.90892792 23.5533 0.106455 0.00929253
76.69502258 -55.90829849 22.006 0.705658 0.00928055
77.36991882 -55.90736008 22.8353 0.0484572 2.53398e-05
76.90092468 -55.907547 22.6087 0.0378752 0.00621151
76.97913361 -55.90705109 23.1673 0.729193 0.0123839
77.05527496 -55.90657425 22.7684 0.444072 0.00869488
76.62417603 -55.90581894 21.4579 0.0237186 0.0123129
76.73587799 -55.9057045 20.1524 0.130822 0.0615633
76.73613739 -55.9054184 34.2201 0 1
76.72055054 -55.90488434 23.1089 0.0926372 0.000413914
76.54496002 -55.90341568 23.9918 0.237778 0.0054791
77.09893799 -55.90306473 21.2416 0.0197992 0.0147432
77.15084839 -55.90075302 20.1897 0.00600502 0.000655406
76.72689056 -55.90019989 23.2293 0.452747 0.0032233
76.56419373 -55.89979553 19.4916 0.00233129 0.000181253
76.5486145 -55.89931107 18.9726 0.00126575 7.23796e-05
76.82093048 -55.8997612 25.1902 5.73653 -0.0367553
77.11386871 -55.89929199 22.9852 0.0511299 -0.0015112
76.88443756 -55.90219498 17.1289 0.000492497 0.000151651
76.60001373 -55.89918137 20.6536 0.0182191 0.00856484
77.25131989 -55.89889145 25.1052 0.357063 -0.0163095
76.84451294 -55.89913177 23.8889 0.500555 -0.00999366
77.06195831 -55.89913177 22.7395 0.0677516 0.00831609
76.73449707 -55.89891434 22.1578 0.0684507 0.0212486
77.40215302 -55.89821625 23.6326 0.122262 0.0106029
77.32035828 -55.89848709 24.0676 0.201141 0.000922067
76.81861877 -55.89881897 23.3372 0.18686 0.0136549
76.90840149 -55.8989563 23.6468 0.242858 0.0107896
77.39854431 -55.89801407 22.5462 0.0512122 0.0149635
76.48504639 -55.92544937 22.555 0.128459 0.0108178
76.60299683 -55.92547989 22.4807 0.102876 0.00788479
76.50619507 -55.92458725 22.5755 0.205114 0.00730494
77.41831207 -55.92430115 20.9034 0.0405452 0.0106093
77.2634964 -55.92428207 20.5868 0.0128992 0.0166585
76.68524933 -55.9239502 22.156 0.194141 0.0194077
77.32110596 -55.92296982 23.4192 0.0605466 -0.0012139
77.12724304 -55.92332458 18.145 0.0015755 0.000215428
77.26863861 -55.92210388 24.3794 0.14675 0.00335348
76.86739349 -55.92182922 22.1127 0.0434979 0.00291232
77.3165741 -55.92095947 22.8632 0.124874 0.00786623
76.92745209 -55.92098999 20.813 3.03882 0.00284907
76.9763031 -55.92019272 20.5403 3.38837 0.0103543
76.68643951 -55.91976547 22.943 0.455052 -0.0075686
77.07992554 -55.91955185 20.7074 0.116779 0.00955569
77.35147858 -55.91861343 23.6178 2.46258 0.00618791
77.12528992 -55.91834259 24.3052 0.5062 0.00210371
76.5513916 -55.91737747 24.1937 0.351155 -0.00863016
77.13134003 -55.91717911 24.037 0.203521 0.0104402
76.48117065 -55.91590118 21.9808 0.0446581 0.0154863
76.82203674 -55.91608429 23.0956 0.359504 0.0068246
77.31188202 -55.91519547 22.2401 0.0177216 5.09748e-05
77.07733917 -55.91536713 21.9227 0.179303 -0.00479127
76.43518066 -55.91405487 23.3116 0.802803 0.00962138
76.88119507 -55.91476059 21.9614 0.471287 0.00853223
76.74858856 -55.91446686 22.8255 0.338282 -0.00243933
77.26947021 -55.91386795 21.5376 0.0389894 0.0208902
76.7587738 -55.91304016 21.5578 0.222972 0.000193292
77.21842957 -55.91239929 26.0121 10.6958 -0.103412
76.70865631 -55.91186523 23.099 1.10853 -0.535605
76.44824219 -55.91057205 24.2015 0.16304 -0.00744546
77.27640533 -55.91081619 23.7871 0.246292 0.0183112
76.51062012 -55.90994263 22.633 0.227466 0.0151514
76.86638641 -55.91019821 23.1609 0.137641 0.0142236
77.16764069 -55.90961075 20.1382 0.273926 0.00999826
76.4709549 -55.90827942 24.1705 0.16448 -0.00430225
77.10669708 -55.90876007 23.2933 0.479008 0.00695915
76.66911316 -55.90896606 19.2824 0.00648834 0.00854695
77.03118896 -55.90803909 22.2173 0.0433846 0.00066494
77.39503479 -55.90676498 22.3621 0.121076 0.000562416
77.35728455 -55.90638733 23.0332 0.170431 0.000826912
77.05927277 -55.90650177 23.7669 0.387112 0.00984149
77.41112518 -55.90533447 20.7734 0.0170244 0.000676542
77.38600922 -55.90600204 17.6372 0.000474883 0.000563751
76.47357178 -55.90475082 22.2464 0.389375 0.00424462
77.4198761 -55.90421677 20.9877 0.019271 0.0188195
76.59288025 -55.90407181 24.5875 0.274478 -0.00636602
76.44332123 -55.90296555 22.6459 0.39329 -0.00315876
77.17752838 -55.90294647 23.4504 0.101757 -5.21744e-05
76.59433746 -55.89974213 20.2933 0.756386 -0.006846
76.74106598 -55.89957428 21.8041 0.413414 -0.00370045
77.0759964 -55.89897537 22.8836 1.60512 -0.00716498
76.64894867 -55.90061188 16.6097 0.00184676 -0.000527995
76.97216797 -55.89903259 21.2661 0.0255931 0.00656779
77.01866913 -55.89894485 21.5927 0.325475 0.00526392
76.6054306 -55.89833069 23.5787 0.336684 -0.00459831
